,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118
线路序号82,0.0008234947567347828,0.0008066977110643293,0.0008306238331758971,0.0008651734707469438,0.0008719241366859299,0.0008344101366216549,0.0008199602995599955,0.0009486982746326006,0.0009486982746325353,0.0009486982746326137,0.0008069722405965241,0.0007963403735939562,0.0007151674300280432,0.0006930683601190759,0.0004082304163055366,0.0007830923909758619,0.000754483737864552,0.0005304470137842855,0.00031173393463266403,0.0006051113007677528,0.0008179979536299442,0.0010612253426479138,0.0014599176607289447,0.0018272225890498357,0.0012796396763185994,0.001222425969741601,0.0011564550676927733,0.0011062383065938274,0.0010508530367500503,0.001093620242891898,0.0010314123959038754,0.0011480803174302421,-0.0006107119275310011,-0.0020083417363245108,-0.001908254636872494,-0.0019358462156406375,-0.001773813316798079,0.0016400098707142925,-0.005584099840629949,-0.007758838847156552,-0.009498272030265282,-0.014320109396172407,-0.00823609498997012,-0.01732765149469729,-0.020665667961999326,-0.02188877433934002,-0.02091847733659203,-0.025037531805749795,-0.02587886647270055,0.008737803374569277,-0.31999006515746087,-0.24901648472034416,-0.051666477892646896,0.09559163117756135,0.10862303320020943,0.11488945319877683,0.07042176294284261,-0.5611304961971433,0.05884336544972766,0.03335361355123956,0.03245979736575662,0.027206019252639685,0.039657249472858834,0.029716256738729924,0.011613755958844233,0.0,0.012638036403400133,0.008663649590861962,0.0032518894874206798,0.003363258950878767,0.00323074548588503,0.002558846226761724,0.003230745485885033,0.003859031425458851,0.004011173243054844,0.004673819654341158,0.00563061642380826,0.005729248648844822,0.005923331414239256,0.006483307917672433,0.007893668790190156,0.006011183264173375,0.0060410125338320195,0.006087220793832133,0.006109659804938292,0.006109659804938289,0.006109659804938287,0.006151144495269062,0.0061801024359705616,0.006186561223857916,0.006194849117208508,0.006207459404698861,0.006220294003610771,0.006231372926256474,0.006219487223628707,0.006204506856491857,0.006340152232602248,0.006407834813480126,0.0063395002812471155,0.006282745131531706,0.006250439593529976,0.0062217690685204925,0.00628274513153168,0.006282745131531727,0.006282745131531685,0.006282745131531685,0.006282745131531685,0.006282745131531667,0.006282745131531667,0.006282745131531727,0.006282745131531727,0.006282745131531685,0.000805308521412101,0.001151598057416893,0.0011521958432968863,0.008663649590861935,0.0007963403735936689,0.0043221321931316255
线路序号83,-0.0008234947567339485,-0.000806697711064087,-0.0008306238331750623,-0.0008651734707464194,-0.0008719241366851448,-0.0008344101366212007,-0.0008199602995591831,-0.000948698274631916,-0.00094869827463208,-0.000948698274632273,-0.0008069722405959158,-0.0007963403735931929,-0.0007151674300273102,-0.0006930683601183982,-0.00040823041630526276,-0.0007830923909753268,-0.0007544837378641967,-0.0005304470137838613,-0.0003117339346320678,-0.0006051113007675648,-0.0008179979536296753,-0.0010612253426474148,-0.0014599176607286086,-0.0018272225890496113,-0.001279639676318421,-0.0012224259697407173,-0.0011564550676922791,-0.0011062383065935785,-0.0010508530367501633,-0.001093620242891533,-0.0010314123959035805,-0.0011480803174298872,0.0006107119275314184,0.002008341736324919,0.0019082546368727248,0.0019358462156407075,0.0017738133167983794,-0.0016400098707140362,0.005584099840630103,0.007758838847156712,0.009498272030265447,0.014320109396172537,0.008236094989970496,0.01732765149469737,0.02066566796199936,0.021888774339340028,0.020918477336592047,0.025037531805749746,0.025878866472700504,-0.008737803374569298,0.3199900651574606,0.24901648472034377,0.05166647789264685,-0.09559163117756145,-0.10862303320020963,-0.11488945319877694,-0.07042176294284264,-0.4388695038028568,-0.058843365449727764,-0.033353613551239565,-0.032459797365756646,-0.027206019252639716,-0.039657249472858876,-0.02971625673872993,-0.011613755958844198,0.0,-0.012638036403400138,-0.008663649590861945,-0.003251889487420643,-0.003363258950878741,-0.003230745485885021,-0.002558846226761628,-0.0032307454858849435,-0.00385903142545882,-0.004011173243054807,-0.004673819654341155,-0.0056306164238082435,-0.005729248648844745,-0.00592333141423919,-0.006483307917672416,-0.007893668790190095,-0.006011183264173373,-0.006041012533831962,-0.006087220793832109,-0.006109659804938267,-0.006109659804938233,-0.006109659804938272,-0.0061511444952690435,-0.0061801024359705425,-0.00618656122385785,-0.006194849117208463,-0.0062074594046988025,-0.00622029400361072,-0.0062313729262564125,-0.0062194872236286496,-0.006204506856491794,-0.006340152232602201,-0.006407834813480099,-0.006339500281247085,-0.006282745131531631,-0.006250439593529954,-0.006221769068520514,-0.006282745131531655,-0.006282745131531677,-0.006282745131531622,-0.006282745131531622,-0.006282745131531622,-0.006282745131531646,-0.006282745131531646,-0.006282745131531677,-0.006282745131531677,-0.006282745131531622,-0.0008053085214116283,-0.0011515980574168085,-0.001152195843296627,-0.008663649590861945,-0.0007963403735935789,-0.004322132193131583
线路序号84,-0.0011156756451325856,-0.0010929189067182808,-0.0011253341607361568,-0.001172142217340368,-0.0011812880601219204,-0.001130463867398598,-0.0011108871413123905,-0.0012853021235790449,-0.0012853021235788833,-0.0012853021235789538,-0.0010932908409786743,-0.0010788867236716316,-0.0009689131319281266,-0.0009389731792133359,-0.0005530730212300002,-0.0010609382772085317,-0.0010221791020529215,-0.0007186528019427236,-0.0004223390079736538,-0.0008198084266356655,-0.0011082285432543132,-0.0014377544715466523,-0.001977905219984573,-0.002475532144155873,-0.0017336635233429212,-0.0016561500498517754,-0.0015667722753108795,-0.0014987383056016472,-0.0014237020091851914,-0.0014816432770709854,-0.0013973637121397606,-0.0015554261133280082,0.0008273961894321553,0.0027209134533023073,0.0025853148495012693,0.0026226960862249203,0.0024031729411525394,-0.0022218952283188666,0.00756537202117654,0.010511721496095925,0.012868316025521739,0.01940097026520319,0.011158310986403068,0.023475606373808734,0.02799797114318635,0.029655043013343218,0.028340478803117214,0.03392099855097895,0.03506084381368055,0.051892616287389684,0.07650278153693228,0.08486608611084748,0.10812119321688733,0.12547362787705163,0.09717361338809459,0.10350706751660943,0.081885402344265,0.08802567864042658,-0.07972134512462457,-0.04518767607443205,-0.04397672853504059,-0.03685887837533441,-0.053727879902112974,-0.04025976320651114,-0.01573438636474975,0.0,-0.017122087666345275,-0.01173756452903749,-0.0044056794194628456,-0.004556563437819524,-0.004377033399119543,-0.0034667402451475805,-0.0043770333991195644,-0.00522823896567585,-0.005434361614435963,-0.006332118954554221,-0.007628392967602962,-0.007762020498802942,-0.008024964995680353,-0.00878362452765456,-0.010694389913164506,-0.008143987209908079,-0.008184400083697594,-0.008247003312029712,-0.00827740381912127,-0.008277403819121275,-0.008277403819121287,-0.008333607526879559,-0.00837283991896181,-0.008381590323604995,-0.008392818811321626,-0.008409903304593838,-0.008427291696327954,-0.008442301487306013,-0.008426198665959981,-0.008405903174539932,-0.008589676345241676,-0.008681373112546693,-0.008588793077627907,-0.008511900859729013,-0.008468133122707397,-0.008429290123131943,-0.008511900859729027,-0.008511900859729018,-0.008511900859729025,-0.008511900859729032,-0.008511900859729025,-0.008511900859729025,-0.008511900859729025,-0.008511900859729018,-0.008511900859729018,-0.008511900859729032,-0.001091036824229432,-0.001560191968601569,-0.0015610018525042083,-0.01173756452903749,-0.0010788867236718735,-0.005855650668676842
线路序号85,-0.0009817673567395898,-0.0009617419819648688,-0.0009902666149027319,-0.0010314565630806186,-0.001039504681664276,-0.0009947806316537844,-0.000977553590168171,-0.0011310345206362524,-0.0011310345206361964,-0.0011310345206363068,-0.0009620692750426206,-0.0009493940031242236,-0.0008526199246110445,-0.0008262734964482071,-0.00048669076940586873,-0.0009335998079936482,-0.0008994926791808092,-0.0006323969379944649,-0.0003716480263016911,-0.0007214114205705338,-0.0009752140887193022,-0.0012651888685831926,-0.0017405083531023327,-0.0021784079094094356,-0.0015255816170355499,-0.0014573716508924758,-0.0013787213891922382,-0.0013188531551751096,-0.0012528230444402582,-0.001303809947010502,-0.0012296459854229816,-0.0013687370433765984,0.0007280884667684509,0.0023943374766856778,0.002275014012547907,0.0023079085891481747,0.0021147335755846925,-0.0019552136095972394,0.0066573428615994785,0.00925005853899472,0.011323804248292638,0.01707238064983714,0.009819041520351384,0.02065796104632132,0.024637531744324183,0.026095714574602295,0.024938930131409614,0.029849651402412542,0.03085268743312374,0.05013301591216325,0.07163137319993457,0.07600394431762345,0.0881623691091563,0.09723471054381691,0.0974752565637414,0.1092559380832604,0.08448892038279215,0.08768600949139531,-0.07015283933122272,-0.03976405283234232,-0.03869844853230615,-0.03243491399388366,-0.047279223907825546,-0.035427609698811494,-0.013845876244262237,0.0,-0.015067019544069525,-0.010328770510058581,-0.0038768904359967227,-0.004009664692137001,-0.0038516826367619842,-0.003050646863029395,-0.0038516826367620115,-0.004600722774696429,-0.004782105678338991,-0.005572110241624858,-0.006712799757393698,-0.006830388725716365,-0.007061773469835198,-0.007729375354505947,-0.009410802290790022,-0.007166510115441355,-0.007202072458718896,-0.007257161772778178,-0.007283913477559969,-0.007283913477559983,-0.007283913477559983,-0.007333371369596577,-0.0073678949177632975,-0.007375595060429694,-0.007385475855761058,-0.007400509793155203,-0.007415811153783829,-0.007429019403760467,-0.007414849313718673,-0.007396989776269673,-0.007558705684317576,-0.007639396603090774,-0.007557928430360074,-0.00749026515398598,-0.007451750612888242,-0.007417569720630347,-0.007490265153985994,-0.007490265153985987,-0.007490265153985987,-0.0074902651539859935,-0.007490265153985987,-0.007490265153985987,-0.007490265153985987,-0.007490265153985987,-0.007490265153985987,-0.0074902651539859935,-0.000960085795278041,-0.001372930879779608,-0.0013736435578611246,-0.010328770510058588,-0.0009493940031244448,-0.005152829770963899
线路序号86,-0.0010310611152370465,-0.0010100302823145872,-0.0010399871143957672,-0.0010832451771265051,-0.001091697385346167,-0.0010447277763392922,-0.0010266357787957919,-0.0011878228647685914,-0.0011878228647685385,-0.0011878228647686571,-0.0010103740085176374,-0.0009970623212727616,-0.0008954292932107748,-0.0008677600318347141,-0.0005111271260287882,-0.0009804751121606733,-0.0009446554915245929,-0.0006641490855088151,-0.0003903081782498685,-0.0007576329144904208,-0.0010241788128390952,-0.001328712995876095,-0.0018278978938438871,-0.0022877840387521614,-0.0016021798572214395,-0.0015305451229037884,-0.0014479458940888923,-0.0013850717236357885,-0.0013157262935334783,-0.0013692732079482865,-0.0012913855328082237,-0.0014374602422072191,0.000764645209869816,0.002514555257941847,0.002389240657529386,0.0024237868446702585,0.002220912667245831,-0.0020533833305812006,0.0069916027542320895,0.009714496624634614,0.01189236345741194,0.01792957131008001,0.010312047789155615,0.021695180847810257,0.025874562626884392,0.027405959657845924,0.026191093987379968,0.03134837866947928,0.03240177634189982,0.05265015478641412,0.07522792750286016,0.07982004194026564,0.092588931574888,0.10211678806066127,0.10236941170501711,0.11474159187823581,0.08873104190828798,0.09208865431941515,-0.07367515762400377,-0.04176057431346412,-0.040641466868656245,-0.034063445240438486,-0.04965307615424357,-0.03720640181758027,-0.01454106668330469,0.0,-0.015823522617411927,-0.010847369866212151,-0.004071546022741328,-0.004210986768729655,-0.0040450725599466926,-0.0032038174168216834,-0.004045072559946724,-0.0048317214077355725,-0.00502221140277442,-0.005851881467145774,-0.007049844096677065,-0.007173337113618443,-0.00741633950179345,-0.008117461146363985,-0.009883311192419645,-0.0075263348911120504,-0.0075636827913742365,-0.007621538096097585,-0.007649632982709427,-0.007649632982709439,-0.007649632982709438,-0.007701574116187204,-0.007737831064261873,-0.007745917824970098,-0.007756294727180022,-0.007772083506619057,-0.0077881531364005965,-0.007802024562108272,-0.007787143003110402,-0.007768386752484051,-0.007938222287714273,-0.008022964633371482,-0.007937406008453468,-0.007866345412763516,-0.007825897087175515,-0.00778999999949045,-0.007866345412763534,-0.007866345412763523,-0.007866345412763528,-0.007866345412763537,-0.007866345412763528,-0.007866345412763528,-0.007866345412763528,-0.007866345412763523,-0.007866345412763523,-0.007866345412763537,-0.0010082909398107915,-0.0014418646478020353,-0.0014426131088834167,-0.010847369866212158,-0.0009970623212729938,-0.0054115492573721235
线路序号87,-0.0010869054565860365,-0.0010647355515026537,-0.0010963149057911803,-0.0011419159121026645,-0.0011508259088993849,-0.001101312331509159,-0.0010822404350328007,-0.0012521577373984052,-0.0012521577373982473,-0.0012521577373983293,-0.001065097894607359,-0.0010510652196388586,-0.0009439275426015611,-0.0009147596584432361,-0.0005388107980020747,-0.0010335796139585166,-0.0009958199307090528,-0.000700120734220653,-0.0004114480532925309,-0.0007986678351840419,-0.0010796503948640186,-0.001400678761047547,-0.001926900515925561,-0.0024116950183292684,-0.0016889571369839433,-0.0016134425215452602,-0.0015263695525602181,-0.0014600899907243616,-0.0013869886728165033,-0.001443435795688926,-0.0013613295675910788,-0.0015153159767074523,0.0008060599305685748,0.0026507486223218257,0.0025186467314005194,0.0025550640094384207,0.0023412017590011226,-0.0021645986969049823,0.007370282005165056,0.010240653277739792,0.012536477753400705,0.01890067291180366,0.01087056901378025,0.022870235427009722,0.027275980919397605,0.028890321490052447,0.02760965625427255,0.033046269835469176,0.03415672164204877,0.05460391896346012,0.07843629237857326,0.08387726410583514,0.09900649671480326,0.11029558771354397,0.1600245054108354,0.1173050320261922,0.0910390844032091,0.09502182579497569,-0.07766555217045282,-0.04402241091308794,-0.04284269036084104,-0.03590838986633808,-0.05234238650918685,-0.03922157528573301,-0.015328640067113862,0.0,-0.016680556390999152,-0.011434885209964144,-0.0042920691348557125,-0.004439062271775917,-0.004264161816132308,-0.0033773426044181013,-0.00426416181613235,-0.005093417145853775,-0.005294224461708348,-0.006168831123529767,-0.0074316778157206545,-0.007561859462550575,-0.007818023348248214,-0.008557119149605354,-0.01041861118165564,-0.00793397630882728,-0.007973347046397654,-0.008034335910653084,-0.008063952472764986,-0.008063952472764995,-0.008063952472765005,-0.008118706842378936,-0.008156927539599639,-0.008165452295513704,-0.008176391231593961,-0.00819303516304625,-0.008209975156259807,-0.008224597886250778,-0.008208910312121316,-0.0081891381852807,-0.008368172354289702,-0.00845750451563063,-0.008367311863704258,-0.008292402483394735,-0.008249763395234309,-0.008211922049164856,-0.008292402483394747,-0.008292402483394745,-0.008292402483394735,-0.008292402483394743,-0.008292402483394735,-0.008292402483394735,-0.008292402483394735,-0.008292402483394745,-0.008292402483394745,-0.008292402483394743,-0.0010629020027146598,-0.0015199589337575269,-0.0015207479329947123,-0.01143488520996415,-0.0010510652196391158,-0.0057046496366704265
线路序号88,0.010650071159745256,0.010663019716959134,0.010644575475802215,0.010617941747013018,0.010612737773299215,0.010641656678784491,0.010652795812749328,0.010553553894341029,0.01055355389434114,0.010553553894341282,0.01066280808680511,0.010671004012499213,0.010733578855996068,0.010750614653642649,0.010970191386641731,0.010681216657286155,0.010703270582060382,0.010875976687457621,0.011044578885400105,0.010818419256772144,0.010654308551896575,0.01046680868884623,0.010159463552505979,0.009876314421826857,0.010298436788720918,0.010342541863364094,0.010393397711257104,0.010432108959471633,0.010474804523292273,0.010441836010465607,0.010489790983127157,0.01039985366399196,0.011755676733077515,0.012833085814355882,0.012755930369337455,0.01277720024877498,0.012652291839137235,0.010020633526640175,0.015589577003792963,0.017266046366638945,0.018606945863749936,0.022324018391675818,0.017633955021082483,0.024642481513234168,0.02721570171267534,0.028158573644874743,0.02741058816565793,0.030585897295035108,0.031234467899972116,0.04714306644738385,0.06630576503264457,0.07102172949072182,0.08413499800935494,0.09391982222509343,0.09846037691385075,0.09592661465261183,0.0754908351355909,0.07894516614644662,0.1485306519713634,-0.13078487695141244,-0.07565364080233156,-0.08105545487445849,0.049104290683756005,-0.0024119586880612066,0.002332042068366545,0.0,-0.03765276279065232,0.004606228960778117,0.008778062907409604,0.008692210079606464,0.008794362459068904,0.009312318185921327,0.008794362459069019,0.008310027499498515,0.008192743956396574,0.007681921092785158,0.006944342714107195,0.006868308807065102,0.006718693699659698,0.006287017324194951,0.005199794082124617,0.006650970200682612,0.006627975323343932,0.006592354160543153,0.00657505630800128,0.006575056308001273,0.006575056308001257,0.00654307646483024,0.006520753280185301,0.006515774310303521,0.006509385314086932,0.006499664257642519,0.006489770283333136,0.006481229730037728,0.00649039221631839,0.0065019403269072126,0.006397373610359439,0.006345198258328903,0.006397876188585911,0.006441627769532449,0.0064665315600781785,0.006488633180847741,0.006441627769532427,0.006441627769532444,0.006441627769532475,0.006441627769532478,0.006441627769532475,0.006441627769532475,0.006441627769532475,0.006441627769532444,0.006441627769532444,0.0064416277695324535,0.010664090619667364,0.010397141897984019,0.010396681075002138,0.004606228960778117,0.010671004012499164,0.00795303098332623
线路序号89,0.007649583188190186,0.007663807166421984,0.007643546184415739,0.007614289057752412,0.007608572497397365,0.007640339888567126,0.007652576217017836,0.0075435590606069015,0.0075435590606070125,0.007543559060607161,0.007663574690891482,0.007672577907754519,0.0077413163159826635,0.007760030124083476,0.008001234964029389,0.007683796488692717,0.007708022704843469,0.00789774020332822,0.00808294956323525,0.007834513418474657,0.0076542379595846664,0.007448269531877351,0.007110651181305331,0.006799612120775197,0.007263313153911216,0.0073117625379821825,0.007367627640280729,0.007410151910963564,0.007457052948687766,0.007420837067565049,0.0074735155610805085,0.007374719498442712,0.008864089897151062,0.010047622785434102,0.009962867599798307,0.009986232542865448,0.009849020769363493,0.006958146525136718,0.013075625830563686,0.014917225889078931,0.016390202757651493,0.02047340352268845,0.015321373208777776,0.02302023313672865,0.02584691316732512,0.026882657120655167,0.026060995757302953,0.0295490699255884,0.03026152414066313,0.04617908745848129,0.0653525845557965,0.07007120654140425,0.08319186461362985,0.09298220274703368,0.09752531611688295,0.09499012603679065,0.0745428306045934,0.07799910819071328,0.14762380664031102,-0.06908767637426073,-0.0896513734565401,-0.06747901621859517,0.04379367508702176,-0.010004320536444122,-0.0014877641447843756,0.0,-0.03134608762557164,0.0010104280721195907,0.005593183838792256,0.005498874586139062,0.005611088881350603,0.006180062772564697,0.005611088881350718,0.005079047372180614,0.004950211507579595,0.004389073060098074,0.0035788438871491566,0.0034953207099524294,0.003330968651597586,0.002856772548803328,0.0016624588138855166,0.003256574450043349,0.003231314598362806,0.0031921847836748046,0.0031731831085119256,0.00317318310851193,0.0031731831085119117,0.00313805328009971,0.003113531282227608,0.0031080618883759683,0.003101043581887893,0.0030903650102935723,0.0030794964885830275,0.0030701146986158866,0.0030801796813972934,0.0030928652702946692,0.002977998828007758,0.0029206842516236345,0.002978550909728907,0.003026611981298086,0.0030539687723869506,0.00307824738254503,0.0030266119812980743,0.0030266119812980812,0.0030266119812981,0.0030266119812981137,0.0030266119812981,0.0030266119812981,0.0030266119812981,0.0030266119812980812,0.0030266119812980812,0.003026611981298102,0.007664983552065286,0.007371740625968428,0.007371234412345224,0.0010104280721195907,0.007672577907754482,0.0046868870263711655
线路序号90,-0.02939428443959536,-0.02937531733302047,-0.029402334542884274,-0.029441347752149807,-0.029448970556947295,-0.02940661001027204,-0.029390293355256777,-0.029535663376919322,-0.029535663376919322,-0.029535663376919603,-0.029375627329852882,-0.02936362189994218,-0.029271961979409743,-0.02924700786412252,-0.028925370848788715,-0.029348662370563022,-0.029316357679424497,-0.029063376976453125,-0.02881640769612732,-0.029147687367463593,-0.029388077487947757,-0.029662728155636513,-0.030112928734634645,-0.030527686892489588,-0.02990936009465565,-0.029844754777072033,-0.029770260895568827,-0.02971355647991559,-0.02965101582031328,-0.029699308250574426,-0.02962906358454524,-0.029760804186105945,-0.027774788275820913,-0.026196594464183712,-0.026309612117346733,-0.026278455899448497,-0.026461422316324583,-0.030316287599431592,-0.022158873404846256,-0.019703173318578546,-0.017739017525631513,-0.012294232473313084,-0.01916425901779951,-0.008898136956270652,-0.005128872091789327,-0.0037477489191527964,-0.004843401512959801,-0.00019219399569118606,0.0007578352298898297,0.006749517326039555,0.013966796565630487,0.01574297815229434,0.02068185042133419,0.024367125141963257,0.026077241853635698,0.025122946732583966,0.01742618489098734,0.01872719536090617,0.04493529334807112,0.6370856075419029,-0.1835502297883659,0.12082877955608923,-0.04082006563639698,-0.08525289412575882,-0.04157857197265226,0.0,0.0561287008006549,-0.038247332481102805,-0.032136410796707676,-0.032262168416450326,-0.032112535137955464,-0.03135383119065841,-0.03211253513795572,-0.032821991229643854,-0.032993788706708486,-0.033742044402898914,-0.03482245262764218,-0.03493382744678336,-0.035152984348964376,-0.03578530590279763,-0.03737787554261056,-0.03525218604388712,-0.03528586904669988,-0.035338047090928616,-0.03536338506543678,-0.03536338506543682,-0.035363385065436674,-0.035410229287809465,-0.035442928392053825,-0.035450221610193844,-0.035459580241438485,-0.03547381968993561,-0.03548831242932219,-0.03550082267133977,-0.03548740141900538,-0.035470485693136586,-0.03562365550377437,-0.03570008220104779,-0.035622919324860745,-0.035558831806480756,-0.035522352618762396,-0.03548997806230862,-0.035558831806480895,-0.035558831806480944,-0.035558831806480985,-0.035558831806480874,-0.035558831806480985,-0.035558831806480985,-0.035558831806480985,-0.035558831806480944,-0.035558831806480944,-0.035558831806480784,-0.029373748669776635,-0.029764776393512517,-0.029765451409150406,-0.038247332481102805,-0.02936362189994096,-0.03334492137975029
线路序号91,0.04004435559933858,0.040038337049981755,0.040046910018684725,0.04005928949916432,0.040061708330246325,0.04004826668905564,0.04004308916800451,0.04008921727126045,0.04008921727126045,0.04008921727126089,0.04003843541665787,0.04003462591244114,0.04000554083540472,0.03999762251776726,0.0398955622354303,0.04002987902785031,0.04001962826148463,0.03993935366391043,0.039860986581526314,0.03996610662423618,0.040042386039843336,0.040129536844483435,0.040272392287140524,0.04040400131431764,0.0402077968833761,0.040187296640435195,0.04016365860682616,0.04014566543938812,0.04012582034360473,0.0401411442610413,0.04011885456767317,0.040160657850098015,0.03953046500889857,0.03902968027854006,0.039065542486684514,0.039055656148223525,0.03911371415546243,0.040336921126071734,0.037748450408639826,0.036969219685217304,0.03634596338938105,0.03461825086498918,0.03679821403888199,0.033540618469504985,0.032344573804464885,0.031906322564027534,0.03225398967861773,0.03077809129072635,0.03047663267008239,0.04039354912134426,0.05233896846701407,0.05527875133842745,0.06345314758802079,0.06955269708313015,0.07238313506021511,0.07080366792002789,0.05806465024460362,0.06021797078554041,0.10359535862329225,0.23212951550668476,0.10789658898603441,-0.20188423443054784,0.08992435632015305,0.08284093543769748,0.0439106140410188,0.0,-0.09378146359130711,0.042853561441881065,0.04091447370411745,0.04095437849605661,0.04090689759702454,0.040666149376579495,0.040906897597024344,0.041132018729142315,0.04118653266310504,0.04142396549568416,0.04176679534174954,0.04180213625384855,0.041871678048624086,0.042072323226992725,0.04257766962473515,0.04190315624456959,0.04191384437004385,0.04193040125147178,0.041938441373437954,0.04193844137343796,0.041938441373437996,0.04195330575263965,0.04196368167223914,0.041965995920497254,0.04196896555552565,0.041973483947578334,0.04197808271265531,0.04198205240137752,0.04197779363532368,0.041972426020043835,0.042021029114133766,0.042045280459376715,0.042020795513446806,0.04200045957601329,0.041988884178840634,0.04197861124315636,0.04200045957601336,0.04200045957601333,0.04200045957601341,0.04200045957601332,0.04200045957601341,0.04200045957601341,0.04200045957601341,0.04200045957601333,0.04200045957601333,0.0420004595760134,0.04003783928944356,0.040161918291496734,0.040162132484152305,0.042853561441881065,0.040034625912440044,0.04129795236307643
线路序号92,0.07030082949620832,0.0702850396941421,0.07030753107386062,0.0703400089243921,0.07034635478312808,0.07031109032964594,0.0702975069846019,0.07041852511984377,0.07041852511984377,0.07041852511984421,0.07028529776137069,0.0702753034398182,0.070198998074155,0.0701782241865,0.06991046669857147,0.07026284987938827,0.07023595675908315,0.07002535451402876,0.06981975667875923,0.0700955415180958,0.07029566231176865,0.07052430444352695,0.07089908896878071,0.07124436826547416,0.07072962144774605,0.07067583859092799,0.07061382366843429,0.07056661818160996,0.07051455411836309,0.07055475676668038,0.07049627924568694,0.07060595111443926,0.06895262576390405,0.06763880555565387,0.06773289087997837,0.06770695384462481,0.06785927035616565,0.07106838185545081,0.06427746965133295,0.062233140003763315,0.0605980128388378,0.05606531946584088,0.06178450277450993,0.05323812619810859,0.05010027562951166,0.04895051346410927,0.049862626100941804,0.0459905728816909,0.04519968928691779,0.05784467079270954,0.07307618024902865,0.07682467406994165,0.08724778188829663,0.09502526906774193,0.09863433808122302,0.09662037205914047,0.08037695166739184,0.08312263360895167,0.1384327967704184,0.1176013329284394,0.22688634958136894,-0.34459824669045047,0.14882519350138151,0.15420985502001522,0.08044404705670105,0.0,-0.1600765310713077,0.0776708453559685,0.07258360427012085,0.07268829540560777,0.07256372817966686,0.07193211971010624,0.07256372817966661,0.07315433862513504,0.07329735717927545,0.07392026765284616,0.07481968960492866,0.07491240729714042,0.0750948517882667,0.07562124900856543,0.07694703685566182,0.07517743555619225,0.07520547609813583,0.07524891345572081,0.07527000689982091,0.07527000689982087,0.07527000689982091,0.07530900393905614,0.07533622540173782,0.0753422968850402,0.07535008779054277,0.07536194189556583,0.07537400686105884,0.07538442143032886,0.0753732484600593,0.07535916639845221,0.07548667772882603,0.0755503016884356,0.07548606487207407,0.07543271307451689,0.0754023447549535,0.07537539347293191,0.07543271307451703,0.07543271307451702,0.07543271307451715,0.07543271307451697,0.07543271307451715,0.07543271307451715,0.07543271307451715,0.07543271307451702,0.07543271307451702,0.07543271307451703,0.0702837338079726,0.07060925791131313,0.07060981985065068,0.0776708453559685,0.0702753034398166,0.07358966931370255
线路序号93,0.022515063921630808,0.022456253605881653,0.022540024456043563,0.022660990674416376,0.022684626306727063,0.022553281174252055,0.022502688975075753,0.022953430201331625,0.02295343020133154,0.02295343020133065,0.022457214796845443,0.02241999018796196,0.022135785064329443,0.022058411143666242,0.021061128065338445,0.022373605957301212,0.022273440490370368,0.021489036450452453,0.02072327171445322,0.02175045327212843,0.022495818351157732,0.023347413317777434,0.02474332671666811,0.02602934565324905,0.024112132077216245,0.023911813746539442,0.023680834462690575,0.023505014045572297,0.023311097491955996,0.02346083530574943,0.023243031342170397,0.02365151253805459,0.017493576833589538,0.012600153789538536,0.012950581718156707,0.012853977262159299,0.013421291665516517,0.02537387091717931,8.06031921837511e-05,-0.007533657681746795,-0.013623812863224963,-0.030506173222559656,-0.009204641079829793,-0.04103626904498721,-0.05272343155379199,-0.057005807970314064,-0.05360857525321845,-0.06803033123771646,-0.07097603719011757,-0.115957552043562,-0.17014002502985923,-0.1834744004424458,-0.22055212799275023,-0.24821868922294676,-0.2610570940369551,-0.25389288881489547,-0.1961107832983698,-0.2058778939090527,-0.4026306471380221,-0.029137839192346828,0.0008543200379723837,-0.009268843617058993,0.29590053224414664,0.1396990707841305,0.0602942472830127,0.0,-0.004305664197398121,0.04996524714817011,0.03101743175925848,0.0314073618362079,0.03094340175238058,0.028590928087902527,0.030943401752380296,0.03314317516564072,0.0336758586212339,0.035995935939737815,0.03934590123865072,0.039691235317705895,0.0403707636668147,0.042331370051128095,0.04726936747403996,0.04067835317601481,0.040782792301895084,0.040944578035776495,0.04102314216866897,0.04102314216866894,0.041023142168668994,0.04116838959997221,0.041269778002999614,0.04129239170319804,0.04132140952183157,0.04136556103535049,0.0414104979146884,0.04144928776807912,0.041407673192626206,0.041355223485776214,0.04183014910993052,0.04206712137459222,0.04182786647846052,0.04162915366070386,0.04151604455047056,0.04141566245581039,0.04162915366070395,0.04162915366070386,0.0416291536607039,0.04162915366070385,0.0416291536607039,0.0416291536607039,0.0416291536607039,0.04162915366070386,0.04162915366070386,0.04162915366070387,0.022451389733764853,0.02366382895389323,0.02366592193959165,0.04996524714817011,0.022419990187961345,0.034764597343380554
